Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
RSRTC - 194380,Deluxe AC Seater 2+2,14:00,17:45,03h 45m,384.0,17 Seats available,1.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 153984,Express Non AC Seater 2+3,14:00,19:00,05h 00m,212.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 183015,Express Non AC Seater 2+3,14:35,19:30,04h 55m,212.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 166605,Express Non AC Seater 2+3,15:10,20:30,05h 20m,212.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 174532,Express Non AC Seater 2+3,16:00,20:45,04h 45m,212.0,42 Seats available,3.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 163483,Express Non AC Seater 2+3,16:45,21:45,05h 00m,212.0,42 Seats available,3.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 194420,Deluxe AC Seater 2+2,17:15,21:00,03h 45m,378.0,22 Seats available,3.7,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 194256,Express Non AC Seater 2+3,17:30,22:15,04h 45m,212.0,46 Seats available,3.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 191334,Express Non AC Seater 2+3,22:00,03:00,05h 00m,212.0,42 Seats available,3.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,00:05,05:20,05h 15m,360.0,36 Seats available,5.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),01:00,05:00,04h 00m,600.0,28 Seats available,5.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:55,10:30,03h 35m,550.0,8 Seats available,4.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),07:00,10:35,03h 35m,485.0,27 Seats available,4.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),08:00,11:30,03h 30m,550.0,15 Seats available,4.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 174534,Express Non AC Seater 2+3,05:45,10:00,04h 15m,212.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 194381,Deluxe AC Seater 2+2,06:00,09:35,03h 35m,384.0,19 Seats available,5.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 146395,Express Non AC Seater 2+3,06:45,11:50,05h 05m,212.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 194422,Deluxe AC Seater 2+2,07:15,10:40,03h 25m,378.0,31 Seats available,5.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 194255,Express Non AC Seater 2+3,07:45,12:40,04h 55m,212.0,46 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 174533,Express Non AC Seater 2+3,08:45,13:45,05h 00m,212.0,42 Seats available,1.9,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 191330,Express Non AC Seater 2+3,09:15,14:25,05h 10m,212.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 190115,Express Non AC Seater 2+3,12:00,17:15,05h 15m,212.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 169076,Express Non AC Seater 2+3,12:10,17:15,05h 05m,212.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 184043,Express Non AC Seater 2+3,12:45,17:00,04h 15m,212.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 183203,Express Non AC Seater 2+3,13:30,18:15,04h 45m,212.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 183141,Express Non AC Seater 2+3,14:35,19:20,04h 45m,209.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 194539,Deluxe AC Seater 2+2,16:01,19:42,03h 41m,378.0,7 Seats available,1.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 193271,Express Non AC Seater 2+3,19:30,00:15,04h 45m,212.0,40 Seats available,3.6,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,212.0,42 Seats available,4.3,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Gajraj Travels,NON A/C Seater/ Sleeper (2+1),04:00,07:15,03h 15m,400.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
JAIN TRAVELS REGD / MULTANI SONA,A/C Seater / Sleeper (2+1),04:30,09:00,04h 30m,350.0,40 Seats available,4.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,09:30,03h 30m,485.0,30 Seats available,4.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:15,09:50,03h 35m,550.0,11 Seats available,5.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain Travels Regd Udaipur,NON AC Seater / Sleeper 2+1,07:40,12:05,04h 25m,300.0,41 Seats available,3.6,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 173111,Express Non AC Seater 2+3,07:15,14:20,07h 05m,313.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 167853,Express Non AC Seater 2+3,08:15,14:30,06h 15m,306.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 193190,Express Non AC Seater 2+3,09:20,17:30,08h 10m,340.0,42 Seats available,3.6,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 165974,Express Non AC Seater 2+3,11:30,17:45,06h 15m,306.0,40 Seats available,3.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 166880,Express Non AC Seater 2+3,12:45,19:15,06h 30m,306.0,42 Seats available,2.6,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15,22:00,06h 45m,380.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,317.0,23 Seats available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,Non A/C Seater / Sleeper (2+1),22:30,05:15,06h 45m,350.0,38 Seats available,4.2,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,350.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,333.0,37 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Radhey Travels,NON AC Seater / Sleeper 2+1,22:45,05:30,06h 45m,350.0,25 Seats available,3.6,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,04h 30m,500.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Samreen Travels,AC Sleeper (2+1),21:00,02:00,05h 00m,850.0,20 Seats available,4.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,Bharat Benz A/C Sleeper (2+1),20:30,01:45,05h 15m,700.0,19 Seats available,2.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki Travels,NON A/C Sleeper (1+2),20:45,01:30,04h 45m,500.0,43 Seats available,2.2,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,408.0,37 Seats available,2.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 189334,Semi Deluxe Non AC Seater 2+2,00:20,06:00,05h 40m,297.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 146537,Express Non AC Seater 2+3,06:00,13:30,07h 30m,268.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 192127,Express Non AC Seater 2+3,06:45,13:00,06h 15m,290.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 192790,Express Non AC Seater 2+3,07:00,12:00,05h 00m,268.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 150376,Express Non AC Seater 2+3,07:15,14:30,07h 15m,265.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 182784,Express Non AC Seater 2+3,07:30,12:30,05h 00m,269.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 194297,Express Non AC Seater 2+3,08:10,14:20,06h 10m,287.0,41 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 176887,Express Non AC Seater 2+3,08:15,16:55,08h 40m,274.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 184019,Express Non AC Seater 2+3,08:30,13:30,05h 00m,268.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 150128,Express Non AC Seater 2+3,08:45,16:00,07h 15m,268.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 194185,Express Non AC Seater 2+3,08:55,14:55,06h 00m,290.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 192798,Express Non AC Seater 2+3,09:30,14:30,05h 00m,268.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 149052,Express Non AC Seater 2+3,10:00,17:30,07h 30m,265.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 171502,Express Non AC Seater 2+3,10:30,18:03,07h 33m,265.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 144680,Super Luxury Volvo AC Seater Pushback 2+2,11:00,16:20,05h 20m,585.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 163943,Express Non AC Seater 2+3,11:15,17:45,06h 30m,265.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 192294,Semi Deluxe Non AC Seater 2+2,11:45,17:30,05h 45m,292.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 163321,Express Non AC Seater 2+3,11:45,18:15,06h 30m,268.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 159772,Express Non AC Seater 2+3,12:15,19:15,07h 00m,265.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 191654,Express Non AC Seater 2+3,12:30,17:15,04h 45m,272.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,22:20,04h 50m,500.0,27 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:25,04:35,06h 10m,560.0,31 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Ashok Travels Mandsaur Group,Volvo Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,700.0,20 Seats available,4.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),02:30,07:20,04h 50m,629.0,33 Seats available,4.6,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:50,08:50,05h 00m,450.0,19 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 182763,Express Non AC Seater 2+3,00:15,05:15,05h 00m,231.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 194039,Deluxe AC Seater 2+2,07:10,10:30,03h 20m,431.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 147042,Express Non AC Seater 2+3,08:20,15:45,07h 25m,291.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193583,Express Non AC Seater 2+3,08:35,13:10,04h 35m,250.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 194324,Deluxe AC Seater 2+2,08:45,12:15,03h 30m,446.0,31 Seats available,4.7,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 173850,Express Non AC Seater 2+3,09:25,16:00,06h 35m,252.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 158105,Express Non AC Seater 2+3,10:25,15:30,05h 05m,250.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 195159,Express Non AC Seater 2+3,11:00,15:30,04h 30m,250.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 184910,Express Non AC Seater 2+3,12:00,16:25,04h 25m,250.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 188888,Express Non AC Seater 2+3,13:00,17:35,04h 35m,250.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 148713,Express Non AC Seater 2+3,14:15,18:45,04h 30m,250.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 192421,Express Non AC Seater 2+3,14:50,19:15,04h 25m,250.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193700,Express Non AC Seater 2+3,16:15,20:45,04h 30m,250.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 194377,Deluxe AC Seater 2+2,19:10,23:00,03h 50m,446.0,37 Seats available,5.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),01:15,05:10,03h 55m,750.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),02:25,07:00,04h 35m,350.0,5 Seats available,3.6,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),07:05,12:05,05h 00m,499.0,33 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),07:20,10:35,03h 15m,523.0,27 Seats available,4.6,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),07:25,10:35,03h 10m,650.0,24 Seats available,4.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:30,06:50,03h 20m,360.0,22 Seats available,4.7,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jakhar Travels,A/C Seater / Sleeper (2+1),04:25,08:55,04h 30m,476.0,29 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
M R Travels,A/C Seater / Sleeper (2+1),04:40,08:40,04h 00m,663.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),05:30,08:45,03h 15m,1200.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),06:00,10:15,04h 15m,284.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),09:00,13:15,04h 15m,284.0,17 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Savariya Travels & Transport,A/C Sleeper (2+1),12:30,18:00,05h 30m,4000.0,28 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:00,17:15,03h 15m,600.0,29 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,284.0,10 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,19:00,04h 00m,899.0,30 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),15:20,19:00,03h 40m,699.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:00,19:30,03h 30m,899.0,30 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Bhagwati Travel Agency,AC Sleeper (2+1),16:30,20:30,04h 00m,995.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),16:35,21:00,04h 25m,599.0,36 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shri mahavir tour and travels,AC Sleeper (2+1),17:15,21:35,04h 20m,1200.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 187284,NON AC Seater / Sleeper 2+1,00:31,05:30,04h 59m,341.0,37 Seats available,4.5,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 189182,NON AC Seater / Sleeper 2+1,02:15,07:20,05h 05m,341.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 191753,Express Non AC Seater 2+3,05:10,11:15,06h 05m,265.0,42 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 188615,Express Non AC Seater 2+3,05:20,00:00,18h 40m,265.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 182762,Express Non AC Seater 2+3,05:45,11:45,06h 00m,265.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 188515,Express Non AC Seater 2+3,06:30,12:10,05h 40m,265.0,42 Seats available,1.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 164355,Express Non AC Seater 2+3,07:10,14:00,06h 50m,272.0,46 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 164436,Express Non AC Seater 2+3,07:30,13:00,05h 30m,265.0,46 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 192593,Express Non AC Seater 2+3,08:00,13:30,05h 30m,265.0,46 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 164070,Express Non AC Seater 2+3,08:20,14:00,05h 40m,265.0,46 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 168258,Express Non AC Seater 2+3,08:30,14:30,06h 00m,265.0,42 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 194586,Express Non AC Seater 2+3,09:04,15:00,05h 56m,265.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 194666,Express Non AC Seater 2+3,09:40,15:20,05h 40m,265.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 182532,Express Non AC Seater 2+3,09:50,00:00,14h 10m,265.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 194584,Express Non AC Seater 2+3,11:50,17:20,05h 30m,265.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),05:10,09:30,04h 20m,471.0,23 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Priya Bus Service,AC Seater (2+2),17:25,22:15,04h 50m,379.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,400.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,450.0,17 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:30,10:45,05h 15m,333.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
SBSTC-DURGAPUR - KOLKATA - 05:00 (DGP DEPOT) - 122,Non AC Seater (2+3),05:00,08:30,03h 30m,150.0,40 Seats available,3.9,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
SBSTC-DURGAPUR - KARUNAMOYEE - 05:15 (DGP DEPOT) - 383,Non AC Seater (2+3),05:15,09:15,04h 00m,155.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
